RIC,Date,Close,Exp,CRIC
SCFG2,2001-07-04,16800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-05,16800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-06,16800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-10,16800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-11,16800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-12,16800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-13,16800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-16,16060.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-23,15830.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-24,15680.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-25,15470.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-26,15560.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-27,15560.0,2002-02-08 00:00:00,2002G
SCFG2,2001-07-30,15460.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-01,15380.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-02,15620.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-03,15540.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-06,15540.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-07,15330.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-08,15280.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-09,15110.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-10,15220.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-13,15100.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-14,15090.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-15,15190.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-16,15110.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-17,15350.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-20,15590.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-21,15520.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-22,15400.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-23,15590.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-24,15550.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-27,15620.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-28,15890.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-29,15710.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-30,15880.0,2002-02-08 00:00:00,2002G
SCFG2,2001-08-31,15560.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-03,15490.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-04,15280.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-05,15330.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-06,15310.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-07,15170.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-10,15010.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-11,15020.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-12,15050.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-13,14960.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-14,14810.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-17,14970.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-18,14950.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-19,14960.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-20,14810.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-21,15050.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-24,15070.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-25,15000.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-26,14940.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-27,15010.0,2002-02-08 00:00:00,2002G
SCFG2,2001-09-28,15010.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-08,14790.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-09,14660.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-10,14550.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-11,14440.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-12,14520.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-15,14470.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-16,14370.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-17,14480.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-18,14380.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-19,14200.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-22,14030.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-23,14070.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-24,14140.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-25,14060.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-26,14190.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-29,14240.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-30,14150.0,2002-02-08 00:00:00,2002G
SCFG2,2001-10-31,14150.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-01,13940.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-02,13870.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-05,13830.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-06,13840.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-07,13780.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-08,13640.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-09,13800.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-12,14200.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-13,14400.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-14,14680.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-15,14580.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-16,14610.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-19,14850.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-20,14720.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-21,14690.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-22,14770.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-23,14630.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-26,14650.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-27,14990.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-28,15260.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-29,15330.0,2002-02-08 00:00:00,2002G
SCFG2,2001-11-30,15440.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-03,15370.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-04,14910.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-05,14890.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-06,15060.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-07,14830.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-10,14770.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-11,14820.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-12,14880.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-13,14680.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-14,14640.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-17,14590.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-18,14770.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-19,14870.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-20,14770.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-21,14660.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-24,14760.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-25,14770.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-26,14770.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-27,14920.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-28,14830.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-29,14710.0,2002-02-08 00:00:00,2002G
SCFG2,2001-12-30,14730.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-07,14860.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-08,15300.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-09,15250.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-10,15310.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-11,15220.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-14,15260.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-15,15280.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-16,15190.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-17,15260.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-18,15250.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-21,15090.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-22,15070.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-23,15100.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-24,15250.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-25,15290.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-28,15130.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-29,15060.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-30,15030.0,2002-02-08 00:00:00,2002G
SCFG2,2002-01-31,15110.0,2002-02-08 00:00:00,2002G
SCFG2,2002-02-01,15470.0,2002-02-08 00:00:00,2002G
SCFG2,2002-02-04,15400.0,2002-02-08 00:00:00,2002G
SCFG2,2002-02-05,15390.0,2002-02-08 00:00:00,2002G
SCFG2,2002-02-06,15420.0,2002-02-08 00:00:00,2002G
SCFG2,2002-02-07,15390.0,2002-02-08 00:00:00,2002G
SCFG2,2002-02-08,15430.0,2002-02-08 00:00:00,2002G
SCFG3,2002-06-10,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-11,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-12,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-13,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-14,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-17,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-18,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-19,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-20,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-21,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-24,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-25,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-26,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-27,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-06-28,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-01,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-02,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-03,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-04,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-05,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-08,17000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-09,16790.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-10,16670.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-11,16670.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-12,16620.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-15,16620.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-16,16620.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-17,16560.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-18,16500.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-19,16400.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-22,16060.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-23,16030.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-24,15550.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-25,15630.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-26,15580.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-29,15580.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-30,15660.0,2003-02-17 00:00:00,2003G
SCFG3,2002-07-31,15590.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-01,15260.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-02,15260.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-05,15200.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-06,14940.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-07,15060.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-08,15090.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-09,15240.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-12,15170.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-13,15200.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-14,15000.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-15,15170.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-16,15300.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-19,15060.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-20,15090.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-21,15080.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-22,15100.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-23,15170.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-26,15150.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-27,15240.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-28,15260.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-29,15190.0,2003-02-17 00:00:00,2003G
SCFG3,2002-08-30,15250.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-02,15270.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-03,15230.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-04,14980.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-05,14970.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-06,14850.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-09,15040.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-10,15240.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-11,15290.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-12,15250.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-13,15200.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-16,15240.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-17,15200.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-18,15060.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-19,15010.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-20,14920.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-23,15020.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-24,14890.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-25,14850.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-26,14960.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-27,14980.0,2003-02-17 00:00:00,2003G
SCFG3,2002-09-28,14830.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-08,14820.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-09,14810.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-10,14850.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-11,14970.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-14,15060.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-15,14900.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-16,14960.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-17,15030.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-18,15230.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-21,15170.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-22,15240.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-23,15220.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-24,15220.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-25,15260.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-28,15340.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-29,15290.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-30,15250.0,2003-02-17 00:00:00,2003G
SCFG3,2002-10-31,15260.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-01,15430.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-04,15560.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-05,15530.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-06,15610.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-07,15600.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-08,15490.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-11,15480.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-12,15590.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-13,15480.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-14,15550.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-15,15580.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-18,15760.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-19,15810.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-20,15900.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-21,16060.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-22,16060.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-25,15980.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-26,15970.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-27,15830.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-28,16220.0,2003-02-17 00:00:00,2003G
SCFG3,2002-11-29,16290.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-02,16530.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-03,16390.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-04,16640.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-05,16430.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-06,16190.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-09,16210.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-10,16100.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-11,16160.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-12,16260.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-13,16230.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-16,16140.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-17,16140.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-18,16160.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-19,16090.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-20,16030.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-23,16120.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-24,16130.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-25,15930.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-26,15880.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-27,15750.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-30,15900.0,2003-02-17 00:00:00,2003G
SCFG3,2002-12-31,15850.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-02,15840.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-03,16260.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-06,16530.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-07,16410.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-08,16500.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-09,16720.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-10,16740.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-13,16560.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-14,16700.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-15,16880.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-16,16850.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-17,16780.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-20,16790.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-21,17040.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-22,16980.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-23,17060.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-24,17010.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-27,16970.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-28,16830.0,2003-02-17 00:00:00,2003G
SCFG3,2003-01-29,16880.0,2003-02-17 00:00:00,2003G
SCFG3,2003-02-10,16900.0,2003-02-17 00:00:00,2003G
SCFG3,2003-02-11,17130.0,2003-02-17 00:00:00,2003G
SCFG3,2003-02-12,17050.0,2003-02-17 00:00:00,2003G
SCFG3,2003-02-13,17020.0,2003-02-17 00:00:00,2003G
SCFG3,2003-02-14,16750.0,2003-02-17 00:00:00,2003G
SCFG3,2003-02-17,16810.0,2003-02-17 00:00:00,2003G
SCFG3,2012-02-16,60880.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-17,60880.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-20,59770.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-21,59730.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-22,60640.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-23,60540.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-24,60100.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-27,60810.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-28,60990.0,2013-02-18 00:00:00,2013G
SCFG3,2012-02-29,61130.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-01,60770.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-02,61640.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-05,61630.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-06,60800.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-07,59660.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-08,59880.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-09,60390.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-12,60890.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-13,61220.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-14,61280.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-15,60670.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-16,61380.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-19,60890.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-20,60880.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-21,60650.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-22,60380.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-23,60210.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-26,60720.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-27,61340.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-28,60930.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-29,60290.0,2013-02-18 00:00:00,2013G
SCFG3,2012-03-30,60430.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-05,60140.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-06,60560.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-09,60580.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-10,60130.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-11,58350.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-12,58550.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-13,58720.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-16,57190.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-17,57120.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-18,57670.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-19,57810.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-20,57930.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-23,57890.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-24,57620.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-25,57710.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-26,58140.0,2013-02-18 00:00:00,2013G
SCFG3,2012-04-27,58610.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-02,58980.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-03,58470.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-04,58350.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-07,57590.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-08,58040.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-09,57490.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-10,57640.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-11,57640.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-14,56520.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-15,55590.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-16,55080.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-17,55070.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-18,54990.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-21,55880.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-22,55850.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-23,54960.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-24,54870.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-25,55000.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-28,55850.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-29,55950.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-30,55090.0,2013-02-18 00:00:00,2013G
SCFG3,2012-05-31,54260.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-01,54390.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-04,52730.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-05,53330.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-06,53540.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-07,53970.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-08,53070.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-11,54460.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-12,53560.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-13,53740.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-14,53760.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-15,54510.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-18,54960.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-19,54820.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-20,55120.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-21,54300.0,2013-02-18 00:00:00,2013G
SCFG3,2012-06-25,54080.0,2013-02-18 00:00:00,2013G
