RIC,Trade Date,Open,High,Low,Last,Volume,Open Interest,Settlement Price,Universal Close Price,Expiration Date
SCFc6,13-09-2000,20220,20280,20200,20240,9594,16766,20240,20240,
SCFc6,14-09-2000,20200,20250,20200,20240,2748,17712,20220,20220,
SCFc6,15-09-2000,20210,20260,20190,20240,3516,18674,20210,20210,
SCFc6,18-09-2000,20350,20350,20290,20290,2026,8776,20300,20300,
SCFc6,19-09-2000,20260,20280,20180,20180,1694,8564,20210,20210,
SCFc6,20-09-2000,20250,20300,20250,20260,3600,11474,20270,20270,
SCFc6,21-09-2000,20030,20100,20030,20100,4760,13920,20070,20070,
SCFc6,22-09-2000,20390,20390,20210,20210,6280,16866,20310,20310,
SCFc6,25-09-2000,20250,20350,20250,20340,1618,16974,20310,20310,
SCFc6,26-09-2000,20340,20380,20340,20360,876,17312,20360,20360,
SCFc6,27-09-2000,20260,20270,20240,20260,1826,18314,20250,20250,
SCFc6,28-09-2000,20300,20340,20290,20300,1560,18646,20300,20300,
SCFc6,29-09-2000,20300,20320,20270,20290,2660,19850,20300,20300,
SCFc6,09-10-2000,20180,20200,20140,20140,7864,25708,20160,20160,
SCFc6,10-10-2000,20100,20100,20040,20070,5820,27724,20060,20060,
SCFc6,11-10-2000,20140,20160,20130,20140,1562,28004,20140,20140,
SCFc6,12-10-2000,20160,20180,20140,20170,2550,29386,20150,20150,
SCFc6,13-10-2000,19890,19900,19790,19830,15084,37082,19850,19850,
SCFc6,16-10-2000,20100,20100,20030,20050,2852,9194,20060,20060,
SCFc6,17-10-2000,20050,20060,20000,20010,1344,9946,20000,20000,
SCFc6,18-10-2000,19900,19900,19790,19840,7718,14712,19830,19830,
SCFc6,19-10-2000,19710,19850,19710,19850,5834,17888,19780,19780,
SCFc6,20-10-2000,19850,19890,19830,19860,3668,19142,19860,19860,
SCFc6,23-10-2000,19700,19700,19640,19660,8110,23850,19670,19670,
SCFc6,24-10-2000,19710,19730,19660,19660,2816,24598,19690,19690,
SCFc6,25-10-2000,19630,19650,19590,19630,2786,25578,19610,19610,
SCFc6,26-10-2000,19450,19460,19170,19280,9360,26538,19300,19300,
SCFc6,27-10-2000,19050,19130,18990,19050,12296,29176,19050,19050,
SCFc6,30-10-2000,19140,19220,19130,19210,8852,30046,19160,19160,
SCFc6,31-10-2000,19190,19210,19140,19140,3136,30696,19170,19170,
SCFc6,01-11-2000,19190,19270,19190,19210,4502,32218,19230,19230,
SCFc6,02-11-2000,19030,19150,19030,19150,7058,32912,19070,19070,
SCFc6,03-11-2000,19120,19180,19100,19140,3864,33796,19150,19150,
SCFc6,06-11-2000,19080,19130,19050,19120,3666,34502,19090,19090,
SCFc6,07-11-2000,18950,18960,18800,18850,14854,36722,18870,18870,
SCFc6,08-11-2000,18890,18910,18860,18880,10296,38634,18880,18880,
SCFc6,09-11-2000,18970,19100,18970,19080,14176,41824,19050,19050,
SCFc6,10-11-2000,19100,19120,19040,19050,7484,41442,19080,19080,
SCFc6,13-11-2000,19000,19030,18900,18930,11562,43826,18960,18960,
SCFc6,14-11-2000,18730,18730,18630,18720,20126,40854,18680,18680,
SCFc6,15-11-2000,18860,18870,18770,18790,12102,41984,18820,18820,
SCFc6,16-11-2000,18800,18830,18780,18810,6224,14192,18790,18790,
SCFc6,17-11-2000,18690,18820,18670,18820,2854,14492,18730,18730,
SCFc6,20-11-2000,18870,18870,18810,18840,1758,14252,18830,18830,
SCFc6,21-11-2000,18850,18860,18790,18810,1556,14700,18820,18820,
SCFc6,22-11-2000,18870,18980,18870,18930,5460,15120,18930,18930,
SCFc6,23-11-2000,18740,18820,18740,18810,4770,15754,18780,18780,
SCFc6,24-11-2000,18830,18890,18810,18890,3086,15916,18850,18850,
SCFc6,27-11-2000,18940,19090,18940,19080,5984,17570,19020,19020,
SCFc6,28-11-2000,19230,19230,19170,19200,12084,21908,19200,19200,
SCFc6,29-11-2000,19260,19260,19110,19120,11068,24320,19170,19170,
SCFc6,30-11-2000,19100,19200,19100,19200,6034,26580,19160,19160,
SCFc6,01-12-2000,19020,19100,19020,19090,12000,28388,19050,19050,
SCFc6,04-12-2000,19230,19230,19180,19200,3654,29932,19200,19200,
SCFc6,05-12-2000,19260,19300,19210,19210,10068,31238,19250,19250,
SCFc6,06-12-2000,19260,19310,19240,19270,12328,34818,19270,19270,
