Date,0,1,2,3,4,5,6,7,8,9,10,11
2005-06-06,34660.0,33460.0,32310.0,31310.0,30570.0,29920.0,29310.0,28730.0,28380.0,27610.0,27620.0,27310.0
2005-06-07,34460.0,33390.0,32190.0,31170.0,30370.0,29710.0,29120.0,28730.0,28210.0,27610.0,27360.0,27190.0
2005-06-08,34130.0,33100.0,31890.0,30910.0,30110.0,29500.0,28930.0,28540.0,28050.0,27550.0,27580.0,27190.0
2005-06-09,33800.0,32780.0,31740.0,30810.0,29990.0,29370.0,28810.0,28340.0,27920.0,27550.0,27360.0,27280.0
2005-06-10,34230.0,33360.0,32390.0,31380.0,30490.0,29820.0,29190.0,28750.0,28250.0,27880.0,27500.0,27470.0
2005-06-13,34530.0,33680.0,32740.0,31740.0,30840.0,30050.0,29390.0,28840.0,28370.0,28030.0,27640.0,27430.0
2005-06-14,34250.0,33470.0,32450.0,31470.0,30600.0,29880.0,29180.0,28850.0,28190.0,27880.0,27380.0,27250.0
2005-06-15,34130.0,33390.0,32430.0,31450.0,30650.0,29830.0,29110.0,28640.0,28210.0,27790.0,27380.0,27330.0
2005-06-16,33650.0,32820.0,31890.0,31090.0,30260.0,29560.0,28920.0,28550.0,28230.0,27730.0,27490.0,27280.0
2005-06-17,34130.0,33150.0,32180.0,31380.0,30600.0,29800.0,29210.0,28720.0,28340.0,27910.0,27520.0,27380.0
2005-06-20,35360.0,34270.0,33220.0,32360.0,31480.0,30550.0,30180.0,29490.0,29010.0,28320.0,27850.0,27520.0
2005-06-21,35070.0,33960.0,32940.0,32080.0,31260.0,30490.0,29900.0,29120.0,28610.0,28180.0,27560.0,27330.0
2005-06-22,35160.0,34160.0,33130.0,32300.0,31460.0,30550.0,29810.0,29120.0,28710.0,28180.0,27580.0,27250.0
2005-06-23,34500.0,33500.0,32480.0,31640.0,30820.0,30010.0,29420.0,28810.0,28150.0,27670.0,27230.0,26830.0
2005-06-24,34710.0,33640.0,32590.0,31710.0,30930.0,30120.0,29470.0,29030.0,28310.0,27800.0,27310.0,26990.0
2005-06-27,35020.0,34040.0,33000.0,32100.0,31280.0,30460.0,29730.0,29260.0,28460.0,28160.0,27530.0,27090.0
2005-06-28,34790.0,33830.0,32800.0,31920.0,31050.0,30320.0,29800.0,29170.0,28400.0,27650.0,27290.0,27050.0
2005-06-29,34330.0,33350.0,32360.0,31560.0,30770.0,30100.0,29520.0,28820.0,28150.0,27650.0,27180.0,26870.0
2005-06-30,34610.0,33810.0,32840.0,32030.0,31230.0,30470.0,29810.0,29180.0,28500.0,27950.0,27440.0,27070.0
2005-07-01,34170.0,33210.0,32210.0,31400.0,30660.0,29960.0,29390.0,28770.0,28330.0,27650.0,27060.0,26700.0
2005-07-04,33950.0,32880.0,31790.0,30940.0,30230.0,29600.0,29040.0,28590.0,28120.0,27650.0,27010.0,26710.0
2005-07-05,34260.0,33340.0,32240.0,31340.0,30630.0,29880.0,29220.0,28730.0,28250.0,27610.0,27300.0,26900.0
2005-07-06,34280.0,33600.0,32560.0,31640.0,30930.0,30190.0,29450.0,28900.0,28470.0,27900.0,27460.0,27080.0
2005-07-07,34470.0,33840.0,32920.0,32030.0,31290.0,30530.0,29900.0,29270.0,28790.0,28230.0,27550.0,27230.0
2005-07-08,34540.0,33930.0,33010.0,32130.0,31430.0,30640.0,29930.0,29250.0,28850.0,28220.0,27790.0,27340.0
2005-07-11,34600.0,34170.0,33240.0,32370.0,31710.0,31020.0,30330.0,29590.0,28850.0,28460.0,28000.0,27570.0
2005-07-12,34320.0,34010.0,33230.0,32410.0,31740.0,31030.0,30400.0,29780.0,29290.0,28700.0,28220.0,27760.0
2005-07-13,34100.0,33800.0,33030.0,32290.0,31600.0,30950.0,30320.0,29700.0,29110.0,28600.0,28150.0,27730.0
2005-07-14,34170.0,34010.0,33260.0,32520.0,31850.0,31180.0,30600.0,30020.0,29410.0,28900.0,28450.0,28070.0
2005-07-15,34090.0,33990.0,33260.0,32510.0,31840.0,31220.0,30690.0,30130.0,29460.0,28980.0,28460.0,28100.0
2005-07-18,34130.0,33330.0,32550.0,31900.0,31230.0,30690.0,30130.0,29550.0,29090.0,28460.0,28200.0,27930.0
2005-07-19,34130.0,33260.0,32410.0,31730.0,31150.0,30590.0,30060.0,29530.0,29070.0,28570.0,28070.0,27820.0
2005-07-20,34290.0,33340.0,32520.0,31820.0,31190.0,30720.0,30000.0,29610.0,29150.0,28660.0,28190.0,27840.0
2005-07-21,34350.0,33420.0,32590.0,31880.0,31260.0,30700.0,30150.0,29610.0,29090.0,28480.0,28250.0,27950.0
2005-07-22,34270.0,33360.0,32450.0,31770.0,31240.0,30620.0,30150.0,29740.0,29220.0,28870.0,28310.0,28080.0
2005-07-25,35360.0,34380.0,33480.0,32730.0,31970.0,31490.0,31050.0,30500.0,29790.0,29560.0,28970.0,28630.0
2005-07-26,35660.0,34770.0,33870.0,33050.0,32270.0,31690.0,31050.0,30720.0,30290.0,29800.0,29220.0,29060.0
2005-07-27,35450.0,34630.0,33740.0,32890.0,32120.0,31440.0,30910.0,30380.0,30120.0,29600.0,29150.0,28800.0
2005-07-28,35790.0,35190.0,34360.0,33510.0,32740.0,32110.0,31600.0,31070.0,30500.0,29940.0,29560.0,29230.0
2005-07-29,35720.0,35230.0,34500.0,33670.0,32980.0,32300.0,31720.0,31290.0,30900.0,30240.0,29820.0,29530.0
2005-08-01,35450.0,35080.0,34340.0,33560.0,32860.0,32110.0,31610.0,31290.0,30560.0,30240.0,29790.0,29330.0
2005-08-02,35430.0,35250.0,34630.0,33930.0,33260.0,32570.0,31840.0,31600.0,31030.0,30600.0,30090.0,29800.0
2005-08-03,35300.0,35150.0,34640.0,34010.0,33400.0,32800.0,32150.0,31710.0,31240.0,30890.0,30520.0,30170.0
2005-08-04,35160.0,35020.0,34580.0,34100.0,33650.0,33170.0,32680.0,32180.0,31610.0,31390.0,30920.0,30580.0
2005-08-05,34800.0,34700.0,34260.0,33800.0,33370.0,32920.0,32550.0,32050.0,31540.0,31280.0,30860.0,30630.0
2005-08-08,34460.0,34370.0,34070.0,33690.0,33320.0,32930.0,32560.0,32110.0,31630.0,31350.0,30980.0,30720.0
2005-08-09,34290.0,34260.0,34000.0,33690.0,33340.0,33030.0,32610.0,32060.0,31870.0,31720.0,31040.0,30940.0
2005-08-10,33840.0,33860.0,33480.0,33150.0,32780.0,32520.0,32300.0,31910.0,31590.0,31350.0,30840.0,30630.0
2005-08-11,34320.0,34400.0,34060.0,33680.0,33250.0,32900.0,32560.0,32270.0,31980.0,31670.0,31330.0,31150.0
2005-08-12,34330.0,34370.0,34070.0,33670.0,33270.0,32930.0,32550.0,32250.0,32000.0,31620.0,31380.0,31120.0
2005-08-15,34770.0,34800.0,34590.0,34300.0,33970.0,33540.0,33080.0,33010.0,32610.0,32420.0,31940.0,31660.0
2005-08-16,35290.0,34970.0,34680.0,34310.0,33970.0,33640.0,33260.0,33010.0,32720.0,32380.0,32110.0,31810.0
2005-08-17,35610.0,35160.0,34750.0,34370.0,33960.0,33610.0,33290.0,33090.0,32530.0,32370.0,32150.0,32040.0
2005-08-18,34930.0,34460.0,34050.0,33670.0,33310.0,32970.0,32720.0,32440.0,32130.0,31790.0,31640.0,31480.0
2005-08-19,34820.0,34360.0,33900.0,33460.0,33160.0,32780.0,32460.0,32190.0,31950.0,31700.0,31540.0,31370.0
2005-08-22,34880.0,34510.0,34080.0,33670.0,33270.0,33000.0,32750.0,32450.0,32030.0,31840.0,31540.0,31370.0
2005-08-23,35300.0,35020.0,34660.0,34290.0,33910.0,33570.0,33380.0,32960.0,32580.0,32370.0,32040.0,31900.0
2005-08-24,35230.0,35000.0,34630.0,34260.0,33860.0,33520.0,33210.0,32960.0,32440.0,31890.0,32010.0,31800.0
2005-08-25,34860.0,34710.0,34410.0,34070.0,33670.0,33340.0,33010.0,32680.0,32310.0,32100.0,31850.0,31590.0
2005-08-26,34790.0,34600.0,34280.0,33910.0,33590.0,33220.0,32880.0,32600.0,32260.0,31980.0,31770.0,31430.0
2005-08-29,35360.0,35260.0,34930.0,34540.0,34160.0,33840.0,33450.0,33040.0,32710.0,32420.0,32150.0,31870.0
2005-08-30,35180.0,35080.0,34770.0,34400.0,34010.0,33670.0,33320.0,33020.0,32640.0,32310.0,31920.0,31670.0
2005-08-31,35250.0,35200.0,34930.0,34560.0,34180.0,33780.0,33460.0,33110.0,32760.0,32440.0,32000.0,31780.0
2005-09-01,35150.0,35020.0,34690.0,34320.0,33950.0,33590.0,33160.0,32890.0,32760.0,32110.0,31850.0,31540.0
2005-09-02,35400.0,35210.0,34830.0,34370.0,34000.0,33560.0,33280.0,32720.0,32480.0,32080.0,31790.0,31480.0
2005-09-05,35800.0,35580.0,35130.0,34620.0,34210.0,33770.0,33320.0,32720.0,32560.0,32280.0,31850.0,31610.0
2005-09-06,35640.0,35450.0,35030.0,34530.0,34070.0,33640.0,33200.0,32860.0,32590.0,32280.0,31760.0,31490.0
2005-09-07,35400.0,35140.0,34720.0,34270.0,33830.0,33410.0,33010.0,32690.0,32190.0,31990.0,31640.0,31300.0
2005-09-08,35510.0,35240.0,34750.0,34320.0,33870.0,33430.0,33030.0,32650.0,32300.0,31990.0,31610.0,31220.0
2005-09-09,35380.0,35030.0,34520.0,34040.0,33620.0,33170.0,32790.0,32450.0,32070.0,31740.0,31220.0,30850.0
2005-09-12,35470.0,35100.0,34610.0,34140.0,33700.0,33240.0,32850.0,32450.0,32070.0,31720.0,31310.0,30810.0
2005-09-13,35750.0,35410.0,34960.0,34500.0,34020.0,33540.0,33100.0,32790.0,32070.0,31780.0,31410.0,30960.0
2005-09-14,35610.0,35290.0,34780.0,34290.0,33820.0,33300.0,32850.0,32460.0,32000.0,31780.0,31210.0,30790.0
2005-09-15,35510.0,35190.0,34640.0,34150.0,33640.0,33160.0,32750.0,32300.0,31920.0,31450.0,30930.0,30610.0
2005-09-16,34980.0,34360.0,33840.0,33330.0,32860.0,32450.0,32000.0,31190.0,31040.0,30640.0,30180.0,29910.0
2005-09-19,34940.0,34220.0,33590.0,33000.0,32540.0,32090.0,31310.0,30960.0,30710.0,30180.0,29850.0,29510.0
2005-09-20,35590.0,35000.0,34400.0,33800.0,33230.0,32720.0,32240.0,31830.0,31320.0,31000.0,30660.0,30230.0
2005-09-21,35580.0,34970.0,34410.0,33820.0,33280.0,32800.0,32290.0,31940.0,31540.0,31160.0,30760.0,30370.0
2005-09-22,36350.0,35770.0,35170.0,34560.0,33990.0,33450.0,32990.0,32610.0,32220.0,31780.0,31350.0,31030.0
2005-09-23,36630.0,36010.0,35360.0,34680.0,34090.0,33610.0,33090.0,32670.0,32250.0,31800.0,31270.0,31030.0
2005-09-26,36560.0,35930.0,35310.0,34680.0,34060.0,33520.0,33060.0,32570.0,,,31260.0,
2005-09-27,36790.0,36200.0,35590.0,34980.0,34370.0,33810.0,33360.0,32850.0,32370.0,32010.0,31590.0,31200.0
2005-09-28,36680.0,36110.0,35480.0,34890.0,34290.0,33710.0,33210.0,32820.0,32300.0,31900.0,31660.0,31200.0
2005-09-29,36650.0,36140.0,35560.0,34980.0,34380.0,33840.0,33390.0,33340.0,32500.0,32050.0,31660.0,31200.0
2005-09-30,36570.0,36100.0,35530.0,35000.0,34430.0,33890.0,33260.0,33050.0,32500.0,32220.0,31760.0,31200.0
2005-10-10,37960.0,37430.0,36810.0,36250.0,35660.0,35120.0,34570.0,34210.0,33760.0,33470.0,32880.0,32320.0
2005-10-11,37980.0,37550.0,36980.0,36380.0,35890.0,35270.0,34730.0,34300.0,33990.0,33400.0,32930.0,32320.0
2005-10-12,38130.0,37820.0,37330.0,36750.0,36260.0,35700.0,35130.0,34590.0,34230.0,33820.0,33180.0,32320.0
2005-10-13,37640.0,37400.0,36860.0,36340.0,35850.0,35350.0,34890.0,34530.0,33880.0,33420.0,33080.0,32320.0
2005-10-14,37530.0,37190.0,36660.0,36170.0,35700.0,35200.0,34570.0,34340.0,33730.0,33220.0,32810.0,32300.0
2005-10-17,37910.0,37480.0,37050.0,36580.0,36110.0,35520.0,34990.0,34590.0,34210.0,33600.0,32990.0,32300.0
2005-10-18,38220.0,37850.0,37430.0,36940.0,36470.0,35980.0,35410.0,34940.0,34410.0,33930.0,33350.0,
2005-10-19,38020.0,37670.0,37330.0,36880.0,36290.0,35830.0,35490.0,34920.0,34260.0,33870.0,33100.0,32290.0
2005-10-20,38020.0,37670.0,37320.0,36870.0,36350.0,35850.0,35410.0,34830.0,34270.0,33830.0,33160.0,33290.0
2005-10-21,37510.0,37060.0,36600.0,36190.0,35820.0,35290.0,34720.0,34290.0,33720.0,33240.0,33000.0,33290.0
2005-10-24,37950.0,37550.0,37140.0,36750.0,36310.0,35730.0,35270.0,34740.0,34230.0,33720.0,33160.0,32820.0
2005-10-25,37530.0,37130.0,36730.0,36290.0,35830.0,35400.0,34870.0,34340.0,33920.0,33450.0,32990.0,32520.0
2005-10-26,37870.0,37530.0,37200.0,36780.0,36320.0,35780.0,35190.0,34790.0,34350.0,33830.0,33440.0,32890.0
2005-10-27,37500.0,37100.0,36680.0,36300.0,35800.0,35450.0,34920.0,34790.0,33930.0,33520.0,33230.0,32830.0
2005-10-28,37420.0,37000.0,36530.0,36150.0,35730.0,35370.0,34920.0,34560.0,34090.0,33620.0,33260.0,32810.0
2005-10-31,37250.0,36840.0,36410.0,36050.0,35700.0,35190.0,34710.0,34380.0,33870.0,33480.0,32900.0,32800.0
2005-11-01,37360.0,36950.0,36480.0,36140.0,35730.0,35330.0,34750.0,34500.0,33970.0,33640.0,33280.0,32850.0
2005-11-02,37490.0,37070.0,36650.0,36290.0,35840.0,35280.0,34730.0,34290.0,33780.0,33490.0,32960.0,32810.0
2005-11-03,37520.0,37160.0,36750.0,36380.0,35900.0,35380.0,34810.0,34370.0,33930.0,33580.0,33140.0,32820.0
2005-11-04,37380.0,37000.0,36560.0,36210.0,35790.0,35360.0,35100.0,34370.0,33940.0,33510.0,33220.0,32740.0
2005-11-07,37480.0,37050.0,36790.0,36470.0,36060.0,35530.0,35050.0,34650.0,34180.0,33880.0,33420.0,33010.0
2005-11-08,37450.0,36980.0,36660.0,36340.0,35940.0,35460.0,35040.0,34610.0,34200.0,33860.0,33420.0,32910.0
2005-11-09,37450.0,36930.0,36590.0,36230.0,35860.0,35520.0,35000.0,34620.0,34200.0,33750.0,33420.0,32840.0
2005-11-10,37450.0,36810.0,36480.0,36140.0,35770.0,35410.0,35050.0,34570.0,34110.0,33690.0,33370.0,33090.0
2005-11-11,38270.0,37430.0,37090.0,36710.0,36320.0,35830.0,35400.0,35010.0,34550.0,34180.0,33750.0,33380.0
2005-11-14,39020.0,38010.0,37530.0,37140.0,36690.0,36190.0,35720.0,35300.0,34840.0,34480.0,34120.0,33690.0
2005-11-15,39250.0,38000.0,37410.0,37050.0,36620.0,36160.0,35700.0,35350.0,34860.0,34440.0,34120.0,33680.0
2005-11-16,38000.0,37440.0,37160.0,36730.0,36320.0,35800.0,35400.0,34930.0,34550.0,34090.0,33800.0,
2005-11-17,37660.0,37210.0,36960.0,36600.0,36210.0,35720.0,35360.0,34930.0,34410.0,34090.0,33800.0,
2005-11-18,37490.0,37040.0,36820.0,36530.0,36250.0,35940.0,35500.0,35000.0,34700.0,34090.0,33870.0,
2005-11-21,37760.0,37270.0,37020.0,36820.0,36520.0,36270.0,35760.0,35430.0,35180.0,34780.0,34400.0,
2005-11-22,37500.0,37030.0,36800.0,36550.0,36260.0,35970.0,35590.0,35310.0,35040.0,34700.0,34430.0,
2005-11-23,36480.0,35950.0,35680.0,35380.0,35110.0,34920.0,34630.0,34070.0,33860.0,34020.0,33310.0,
2005-11-24,36420.0,35910.0,35670.0,35480.0,35260.0,34990.0,34820.0,34470.0,34130.0,34000.0,33710.0,
2005-11-25,37070.0,36560.0,36270.0,36070.0,35830.0,35610.0,35330.0,35150.0,34700.0,34400.0,34250.0,
2005-11-28,36910.0,36280.0,35920.0,35690.0,35510.0,35160.0,34910.0,34670.0,34430.0,34100.0,33800.0,
2005-11-29,37110.0,36450.0,36080.0,35820.0,35640.0,35370.0,35110.0,34950.0,34740.0,34410.0,34160.0,32200.0
2005-11-30,37910.0,37180.0,36770.0,36470.0,36230.0,35810.0,35610.0,35430.0,35200.0,34900.0,34590.0,33480.0
2005-12-01,38070.0,37580.0,37110.0,36760.0,36470.0,36070.0,35680.0,35420.0,35180.0,34900.0,34500.0,34250.0
2005-12-02,39150.0,38810.0,38370.0,37970.0,37570.0,37140.0,36650.0,36380.0,36070.0,35740.0,35250.0,35160.0
2005-12-05,38950.0,38690.0,38320.0,37970.0,37600.0,37220.0,36800.0,36320.0,35930.0,35460.0,34990.0,34880.0
2005-12-06,39010.0,38720.0,38400.0,38090.0,37720.0,37380.0,36970.0,36530.0,36140.0,35640.0,35310.0,35010.0
2005-12-07,39140.0,38820.0,38500.0,38220.0,37860.0,37500.0,37040.0,36600.0,36180.0,35730.0,35340.0,35160.0
2005-12-08,39760.0,39510.0,39240.0,38920.0,38510.0,38110.0,37680.0,37250.0,36760.0,36300.0,35900.0,35610.0
2005-12-09,39840.0,39590.0,39360.0,39040.0,38650.0,38250.0,37770.0,37340.0,36810.0,36330.0,35900.0,35580.0
2005-12-12,40280.0,40030.0,39870.0,39580.0,39180.0,38940.0,38330.0,38020.0,37550.0,37090.0,36550.0,36200.0
2005-12-13,39910.0,39670.0,39420.0,39170.0,38790.0,38440.0,38080.0,37710.0,37150.0,36600.0,36090.0,35770.0
2005-12-14,40500.0,40400.0,40240.0,40010.0,39600.0,39230.0,38790.0,38360.0,37790.0,37290.0,36850.0,36490.0
2005-12-15,40150.0,39850.0,39570.0,39340.0,38940.0,38460.0,38170.0,37750.0,37250.0,36770.0,36300.0,36020.0
2005-12-16,40080.0,39810.0,39520.0,39180.0,38740.0,38360.0,37880.0,37470.0,36970.0,36380.0,36080.0,
2005-12-19,40360.0,40160.0,39900.0,39490.0,39050.0,38560.0,38040.0,37490.0,37110.0,36550.0,36200.0,
2005-12-20,40210.0,39940.0,39710.0,39310.0,38900.0,38500.0,38000.0,37470.0,36990.0,36420.0,36000.0,
2005-12-21,40200.0,39940.0,39730.0,39300.0,38840.0,38450.0,38000.0,37540.0,37040.0,36480.0,36070.0,
2005-12-22,40490.0,40260.0,40050.0,39640.0,39240.0,38830.0,38340.0,37990.0,37230.0,36920.0,36430.0,
2005-12-23,40890.0,40740.0,40490.0,40070.0,39670.0,39230.0,38760.0,38300.0,37700.0,37290.0,36780.0,
2005-12-26,41870.0,41740.0,41340.0,40930.0,40470.0,39980.0,39440.0,38860.0,38360.0,37880.0,37340.0,
2005-12-27,42390.0,42400.0,41930.0,41490.0,40950.0,40400.0,39870.0,39320.0,38720.0,38330.0,37760.0,37500.0
2005-12-28,42340.0,42270.0,41920.0,41490.0,40980.0,40520.0,39940.0,39390.0,38740.0,38170.0,37710.0,37520.0
2005-12-29,42030.0,41940.0,41630.0,41210.0,40700.0,40270.0,39920.0,39250.0,38670.0,38270.0,37470.0,37240.0
2005-12-30,41930.0,41850.0,41570.0,41200.0,40720.0,40220.0,39770.0,39200.0,38600.0,38070.0,37560.0,37310.0
2006-01-04,42690.0,42590.0,42320.0,41910.0,41410.0,40860.0,40310.0,39760.0,39150.0,38620.0,38190.0,37860.0
2006-01-05,43250.0,43170.0,42870.0,42490.0,41960.0,41470.0,40820.0,40250.0,39660.0,39200.0,38660.0,38180.0
2006-01-06,43520.0,43250.0,42900.0,42440.0,41970.0,41500.0,40750.0,40310.0,39630.0,39190.0,38730.0,38210.0
2006-01-09,44230.0,43740.0,43290.0,42870.0,42360.0,41840.0,41310.0,40780.0,40180.0,39660.0,39120.0,38710.0
2006-01-10,45190.0,44360.0,43620.0,43190.0,42630.0,42190.0,41700.0,41220.0,40480.0,40020.0,39500.0,39090.0
2006-01-11,45510.0,44730.0,43860.0,43430.0,42880.0,42290.0,41830.0,41240.0,40540.0,40040.0,39580.0,39120.0
2006-01-12,45520.0,44660.0,43780.0,43280.0,42710.0,42140.0,41580.0,40890.0,40350.0,39940.0,39400.0,38920.0
2006-01-13,45480.0,44830.0,43870.0,43290.0,42730.0,42090.0,41560.0,40900.0,40410.0,39910.0,39500.0,38910.0
2006-01-16,45470.0,45240.0,44410.0,43820.0,43230.0,42580.0,42000.0,41240.0,41040.0,40140.0,39650.0,39270.0
2006-01-17,45370.0,44590.0,44050.0,43450.0,42780.0,42140.0,41510.0,40990.0,40370.0,39740.0,39260.0,38810.0
2006-01-18,44710.0,43910.0,43330.0,42720.0,42110.0,41590.0,40830.0,39760.0,39550.0,39340.0,38610.0,38240.0
2006-01-19,44930.0,44340.0,43800.0,43150.0,42490.0,41900.0,41240.0,40600.0,39990.0,39430.0,39000.0,38670.0
2006-01-20,44510.0,43830.0,43310.0,42730.0,42210.0,41460.0,40870.0,40220.0,39700.0,39060.0,38520.0,38250.0
2006-01-23,44620.0,43970.0,43390.0,42930.0,42450.0,41720.0,41190.0,40530.0,39920.0,39160.0,38800.0,38180.0
2006-01-24,44930.0,44380.0,43850.0,43270.0,42700.0,42060.0,41480.0,40780.0,40350.0,39460.0,39060.0,38600.0
2006-01-25,45310.0,44770.0,44210.0,43600.0,42990.0,42370.0,41830.0,41160.0,40620.0,39800.0,39400.0,38920.0
2006-01-26,46310.0,45750.0,45240.0,44670.0,44110.0,43370.0,43090.0,42260.0,41530.0,40830.0,40200.0,39870.0
2006-01-27,46680.0,46260.0,45770.0,45230.0,44690.0,44160.0,43590.0,43060.0,42380.0,41520.0,40910.0,40600.0
2006-02-06,48540.0,48110.0,47600.0,47030.0,46470.0,45920.0,45330.0,44780.0,44070.0,43180.0,42540.0,40600.0
2006-02-07,50010.0,49410.0,48880.0,48350.0,47700.0,47190.0,46490.0,46060.0,45480.0,44710.0,43770.0,42220.0
2006-02-08,48810.0,48020.0,47460.0,47040.0,46530.0,46100.0,45510.0,45070.0,44680.0,44070.0,43570.0,42980.0
2006-02-09,49010.0,48540.0,48090.0,47760.0,47300.0,46830.0,46380.0,45970.0,45540.0,44790.0,44550.0,44090.0
2006-02-10,49070.0,48650.0,48150.0,47890.0,47490.0,47090.0,46540.0,46300.0,45540.0,45120.0,44870.0,44190.0
2006-02-13,47480.0,47040.0,46510.0,46200.0,45810.0,45420.0,44990.0,44630.0,44200.0,43730.0,43290.0,42790.0
2006-02-14,47690.0,47450.0,46860.0,46560.0,46280.0,45860.0,45340.0,44980.0,44470.0,44080.0,43600.0,43260.0
2006-02-15,47780.0,47840.0,47370.0,47080.0,46760.0,46380.0,45960.0,45540.0,45090.0,44680.0,44130.0,43980.0
2006-02-16,46410.0,45760.0,45430.0,45070.0,44720.0,44270.0,43880.0,43540.0,43190.0,42630.0,42320.0,44720.0
2006-02-17,46720.0,46080.0,45610.0,45320.0,44680.0,44310.0,43850.0,43470.0,43250.0,42640.0,42260.0,44720.0
2006-02-20,46600.0,45950.0,45540.0,45190.0,44570.0,44170.0,43670.0,43170.0,42870.0,42270.0,42010.0,41410.0
2006-02-21,47250.0,46710.0,46300.0,45930.0,45350.0,44960.0,44380.0,43880.0,43490.0,42890.0,42460.0,42050.0
2006-02-22,47620.0,47040.0,46630.0,46300.0,45780.0,45230.0,44690.0,44130.0,43760.0,43060.0,42770.0,42050.0
2006-02-23,47180.0,46600.0,46160.0,45810.0,45420.0,44810.0,44250.0,43650.0,43220.0,43050.0,42040.0,42050.0
2006-02-24,46800.0,46130.0,45700.0,45350.0,44770.0,44290.0,44120.0,43420.0,43230.0,42790.0,42220.0,42040.0
2006-02-27,46700.0,46030.0,45540.0,45010.0,44450.0,44250.0,43730.0,43190.0,43000.0,42230.0,42120.0,41700.0
2006-02-28,45900.0,45280.0,44590.0,44070.0,43580.0,43210.0,42880.0,42510.0,42040.0,41490.0,41130.0,40800.0
2006-03-01,46380.0,45780.0,45080.0,44540.0,43930.0,43500.0,42970.0,42590.0,42160.0,41480.0,41300.0,41140.0
2006-03-02,46750.0,46300.0,45690.0,45180.0,44550.0,44010.0,43490.0,43050.0,42620.0,42100.0,41670.0,41440.0
2006-03-03,47680.0,47310.0,46830.0,46280.0,45810.0,45230.0,44720.0,44180.0,43750.0,43260.0,43010.0,42350.0
2006-03-06,47620.0,47210.0,46750.0,46250.0,45760.0,45210.0,44600.0,44180.0,43750.0,43220.0,43010.0,42530.0
2006-03-07,46910.0,46380.0,45920.0,45500.0,45070.0,44670.0,44030.0,43540.0,42920.0,42560.0,42100.0,41860.0
2006-03-08,46800.0,46150.0,45600.0,45150.0,44640.0,44330.0,43960.0,43300.0,42920.0,42560.0,42100.0,41600.0
2006-03-09,47120.0,46380.0,45900.0,45410.0,44880.0,44550.0,43950.0,43470.0,43140.0,42710.0,42280.0,41850.0
2006-03-10,47090.0,46500.0,45860.0,45320.0,44760.0,44210.0,43860.0,43170.0,42850.0,42670.0,41920.0,41860.0
2006-03-13,47080.0,46570.0,45970.0,45490.0,44920.0,44450.0,44040.0,43420.0,42970.0,42800.0,41920.0,42000.0
2006-03-14,47260.0,46910.0,46440.0,45950.0,45440.0,44940.0,44390.0,43880.0,43600.0,43100.0,42650.0,42410.0
2006-03-15,47280.0,46980.0,46500.0,46070.0,45570.0,45170.0,44640.0,44170.0,43620.0,43240.0,42760.0,42510.0
2006-03-16,46760.0,46220.0,45770.0,45300.0,44780.0,44270.0,43940.0,43410.0,43240.0,42450.0,42250.0,44780.0
2006-03-17,47230.0,46840.0,46450.0,45960.0,45420.0,44820.0,44310.0,43920.0,43580.0,43050.0,42560.0,42380.0
2006-03-20,48920.0,48650.0,48230.0,47740.0,47200.0,46600.0,46070.0,45620.0,45270.0,44770.0,44250.0,44070.0
2006-03-21,48880.0,48600.0,48220.0,47730.0,47210.0,46700.0,46260.0,45720.0,45280.0,44790.0,44360.0,44290.0
2006-03-22,48650.0,48350.0,47950.0,47460.0,47050.0,46540.0,46170.0,45460.0,45100.0,44590.0,44100.0,43850.0
2006-03-23,48660.0,48530.0,48150.0,47640.0,47240.0,46730.0,46230.0,45800.0,45250.0,44920.0,44280.0,43950.0
2006-03-24,49430.0,49280.0,49010.0,48520.0,48080.0,47470.0,47200.0,46720.0,46260.0,45690.0,45390.0,44760.0
2006-03-27,49280.0,49220.0,48990.0,48570.0,48110.0,47690.0,47320.0,46970.0,46540.0,46300.0,45450.0,45180.0
2006-03-28,49410.0,49380.0,49160.0,48760.0,48440.0,48050.0,47680.0,47180.0,46850.0,46590.0,46110.0,45930.0
2006-03-29,48920.0,48890.0,48770.0,48540.0,48130.0,47910.0,47470.0,47140.0,46730.0,46350.0,46090.0,45530.0
2006-03-30,49290.0,49180.0,49070.0,48850.0,48590.0,48200.0,47980.0,47710.0,47300.0,47010.0,46550.0,45530.0
2006-03-31,50260.0,50320.0,50120.0,49900.0,49610.0,49430.0,49090.0,48640.0,48360.0,47940.0,47650.0,47080.0
2006-04-03,50360.0,50170.0,50000.0,49800.0,49500.0,49250.0,49110.0,48580.0,48390.0,48000.0,47510.0,47250.0
2006-04-04,52110.0,52050.0,51810.0,51520.0,51200.0,50900.0,50470.0,50210.0,50120.0,49660.0,49250.0,48760.0
2006-04-05,52090.0,52090.0,51910.0,51680.0,51370.0,51040.0,50750.0,50680.0,50160.0,49810.0,49390.0,49110.0
2006-04-06,53290.0,53290.0,53160.0,52970.0,52720.0,52320.0,51880.0,51600.0,51220.0,50780.0,50620.0,50450.0
2006-04-07,54090.0,54160.0,54080.0,53970.0,53740.0,53370.0,53070.0,52740.0,52430.0,52130.0,51710.0,51570.0
2006-04-10,54530.0,54560.0,54460.0,54490.0,54380.0,54050.0,53760.0,53570.0,53110.0,52950.0,52630.0,52400.0
